"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Obese","Males","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028169","1.2.2.4.6","202400","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028170","1.2.2.5.1","26.9","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028171","1.2.2.5.2","23.0","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028172","1.2.2.5.3","31.2","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028173","1.2.2.5.4","3634200","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028174","1.2.2.5.5","3114100","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028175","1.2.2.5.6","4241200","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028176","1.2.2.6.1","20.8","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028177","1.2.2.6.2","15.8","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028178","1.2.2.6.3","26.9","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028179","1.2.2.6.4","1119000","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028180","1.2.2.6.5","857100","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028181","1.2.2.6.6","1460900","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028182","1.2.2.7.1","29.5","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028183","1.2.2.7.2","22.3","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028184","1.2.2.7.3","37.9","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028185","1.2.2.7.4","1456800","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028186","1.2.2.7.5","1116200","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028187","1.2.2.7.6","1901400","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028188","1.2.2.8.1","33.0","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028189","1.2.2.8.2","25.6","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028190","1.2.2.8.3","41.3","","","","1"
"2017","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028191","1.2.2.8.4","1058500","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028192","1.2.2.8.5","832800","","","","0"
"2017","Canada","2016A000011124","Obese","Males","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028193","1.2.2.8.6","1345400","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028194","1.2.3.1.1","24.2","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028195","1.2.3.1.2","20.7","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028196","1.2.3.1.3","28.1","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028197","1.2.3.1.4","3807600","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028198","1.2.3.1.5","3286400","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028199","1.2.3.1.6","4411500","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028200","1.2.3.2.1","9.1","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028201","1.2.3.2.2","7.4","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028202","1.2.3.2.3","11.1","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028203","1.2.3.2.4","222500","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028204","1.2.3.2.5","177600","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028205","1.2.3.2.6","278700","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028206","1.2.3.3.1","7.6","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028207","1.2.3.3.2","5.5","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028208","1.2.3.3.3","10.3","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028209","1.2.3.3.4","99400","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028210","1.2.3.3.5","72400","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028211","1.2.3.3.6","136500","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028212","1.2.3.4.1","10.9","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028213","1.2.3.4.2","7.7","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028214","1.2.3.4.3","15.3","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028215","1.2.3.4.4","123000","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028216","1.2.3.4.5","82100","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028217","1.2.3.4.6","184300","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028218","1.2.3.5.1","27.0","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028219","1.2.3.5.2","22.9","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028220","1.2.3.5.3","31.5","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028221","1.2.3.5.4","3585200","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028222","1.2.3.5.5","3090500","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028223","1.2.3.5.6","4159100","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028224","1.2.3.6.1","18.7","E","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028225","1.2.3.6.2","12.8","E","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028226","1.2.3.6.3","26.6","E","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028227","1.2.3.6.4","913800","E","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028228","1.2.3.6.5","618900","E","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028229","1.2.3.6.6","1349300","E","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028230","1.2.3.7.1","31.4","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028231","1.2.3.7.2","23.8","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028232","1.2.3.7.3","40.2","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028233","1.2.3.7.4","1539000","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028234","1.2.3.7.5","1199600","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028235","1.2.3.7.6","1974400","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028236","1.2.3.8.1","32.3","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028237","1.2.3.8.2","26.6","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028238","1.2.3.8.3","38.6","","","","1"
"2017","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028239","1.2.3.8.4","1132400","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028240","1.2.3.8.5","940900","","","","0"
"2017","Canada","2016A000011124","Obese","Females","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028241","1.2.3.8.6","1362900","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Percent","Percentage","242","units","0","v1014027954","1.1.1.1.1","32.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027955","1.1.1.1.2","30.5","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027956","1.1.1.1.3","34.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Number of persons","Number","223","units","0","v1014027957","1.1.1.1.4","10595300","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027958","1.1.1.1.5","9923600","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014027959","1.1.1.1.6","11312500","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Percent","Percentage","242","units","0","v1014027960","1.1.1.2.1","17.4","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027961","1.1.1.2.2","14.7","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014027962","1.1.1.2.3","20.5","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Number of persons","Number","223","units","0","v1014027963","1.1.1.2.4","896500","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027964","1.1.1.2.5","759200","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014027965","1.1.1.2.6","1058700","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Percent","Percentage","242","units","0","v1014027966","1.1.1.3.1","15.2","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027967","1.1.1.3.2","11.9","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014027968","1.1.1.3.3","19.2","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Number of persons","Number","223","units","0","v1014027969","1.1.1.3.4","417000","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027970","1.1.1.3.5","327000","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014027971","1.1.1.3.6","531700","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Percent","Percentage","242","units","0","v1014027972","1.1.1.4.1","20.0","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027973","1.1.1.4.2","15.9","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014027974","1.1.1.4.3","24.7","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Number of persons","Number","223","units","0","v1014027975","1.1.1.4.4","479400","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027976","1.1.1.4.5","383200","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014027977","1.1.1.4.6","599800","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Percent","Percentage","242","units","0","v1014027978","1.1.1.5.1","35.5","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027979","1.1.1.5.2","32.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027980","1.1.1.5.3","38.2","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Number of persons","Number","223","units","0","v1014027981","1.1.1.5.4","9698900","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027982","1.1.1.5.5","9015000","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014027983","1.1.1.5.6","10434700","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Percent","Percentage","242","units","0","v1014027984","1.1.1.6.1","28.7","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027985","1.1.1.6.2","23.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014027986","1.1.1.6.3","34.1","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Number of persons","Number","223","units","0","v1014027987","1.1.1.6.4","2975900","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027988","1.1.1.6.5","2511700","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014027989","1.1.1.6.6","3525800","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Percent","Percentage","242","units","0","v1014027990","1.1.1.7.1","39.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027991","1.1.1.7.2","33.7","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014027992","1.1.1.7.3","46.2","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Number of persons","Number","223","units","0","v1014027993","1.1.1.7.4","3894800","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027994","1.1.1.7.5","3322700","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014027995","1.1.1.7.6","4565400","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Percent","Percentage","242","units","0","v1014027996","1.1.1.8.1","39.5","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027997","1.1.1.8.2","34.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027998","1.1.1.8.3","44.7","","","","1"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Number of persons","Number","223","units","0","v1014027999","1.1.1.8.4","2828100","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028000","1.1.1.8.5","2494000","","","","0"
"2019","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028001","1.1.1.8.6","3207000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028002","1.1.2.1.1","36.1","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028003","1.1.2.1.2","32.5","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028004","1.1.2.1.3","40.0","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028005","1.1.2.1.4","5896000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028006","1.1.2.1.5","5297000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028007","1.1.2.1.6","6562700","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028008","1.1.2.2.1","17.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028009","1.1.2.2.2","14.0","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028010","1.1.2.2.3","22.4","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028011","1.1.2.2.4","461800","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028012","1.1.2.2.5","359900","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028013","1.1.2.2.6","592500","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028014","1.1.2.3.1","15.4","E","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028015","1.1.2.3.2","10.3","E","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028016","1.1.2.3.3","22.4","E","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028017","1.1.2.3.4","216100","E","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028018","1.1.2.3.5","144600","E","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028019","1.1.2.3.6","323000","E","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028020","1.1.2.4.1","20.7","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028021","1.1.2.4.2","14.5","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028022","1.1.2.4.3","28.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028023","1.1.2.4.4","245700","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028024","1.1.2.4.5","170600","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028025","1.1.2.4.6","354000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028026","1.1.2.5.1","39.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028027","1.1.2.5.2","35.0","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028028","1.1.2.5.3","44.4","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028029","1.1.2.5.4","5434200","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028030","1.1.2.5.5","4801000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028031","1.1.2.5.6","6150900","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028032","1.1.2.6.1","31.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028033","1.1.2.6.2","24.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028034","1.1.2.6.3","39.6","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028035","1.1.2.6.4","1701900","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028036","1.1.2.6.5","1327000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028037","1.1.2.6.6","2182700","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028038","1.1.2.7.1","43.3","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028039","1.1.2.7.2","34.2","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028040","1.1.2.7.3","52.9","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028041","1.1.2.7.4","2117000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028042","1.1.2.7.5","1703000","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028043","1.1.2.7.6","2631600","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028044","1.1.2.8.1","46.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028045","1.1.2.8.2","40.8","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028046","1.1.2.8.3","52.9","","","","1"
"2019","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028047","1.1.2.8.4","1615300","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028048","1.1.2.8.5","1419900","","","","0"
"2019","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028049","1.1.2.8.6","1837600","","","","0"
"2019","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028050","1.1.3.1.1","29.1","","","","1"
"2019","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028051","1.1.3.1.2","26.0","","","","1"
"2019","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028052","1.1.3.1.3","32.4","","","","1"
